id	sym	barcode	marker	cellType	data	target_cellType
ENSG00000198542	ITGBL1	7.8954651327246e-06	Secondary crest myofibroblast_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000198851	CD3E	2.73799215411152e-07	T cells proliferating_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000198851	CD3E	2.73799215411152e-07	CD8+ T cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000198901	PRC1	0.000306594229361301	AT2 proliferating_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000204305	AGER	1.14691290017399e-05	AT1_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000205420	KRT6A	1.32883755891294e-07	Hillock-like_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000206073	SERPINB4	2.26328827517691e-06	Suprabasal_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000213088	ACKR1	0.00585573937486195	EC venous pulmonary_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000215182	MUC5AC	8.6596030924202e-05	Goblet cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000215182	MUC5AC	8.6596030924202e-05	Goblet (nasal)_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000226777	FAM30A	2.25534876732714e-07	Hematopoietic stem cells_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000227507	LTB	0.000307886033958371	CD4 T cells_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000227507	LTB	0.000307886033958371	CD4+ T cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000227877	MRLN	0	Multiciliated (nasal)_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000229807	XIST	0.994280494914794	AT0_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000239961	LILRA4	0.00015587386770155	Plasmacytoid DC_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000239961	LILRA4	0.00015587386770155	Plasmacytoid DCs_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000242265	PEG10	0.000161732061166153	AT2 proliferating_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000243566	UPK3B	6.74460487459783e-14	Mesothelial cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000261857	MIA	2.42461772794605e-07	Myoepithelial cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000265107	GJA5	4.8017145815038e-15	Arterial endothelial cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000271503	CCL5	0.299481626470639	CD8 T cells_hlca	Non-classical monocytes	hlca	FALSE
ENSG00000274736	CCL23	2.93024518813745e-05	Venous endothelial cell_cellRef	Non-classical monocytes	hlca	FALSE
NA	MTRNR2L8	NA	Goblet (subsegmental)_hlca	Non-classical monocytes	hlca	FALSE
NA	C1orf194	NA	Multiciliated (non-nasal)_hlca	Non-classical monocytes	hlca	FALSE
NA	C1orf194	NA	Ciliated cell_cellRef	Non-classical monocytes	hlca	FALSE
NA	C9orf24	NA	Ciliated cell_cellRef	Non-classical monocytes	hlca	FALSE
ENSG00000007933	FMO3	5.05106796538923e-06	Multiciliated (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000009790	TRAF3IP3	0.000280168410126375	Innate lymphoid cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000010327	STAB1	0.218500494688608	Interstitial Mph perivascular_hlca	EC general capillary	hlca	FALSE
ENSG00000025423	HSD17B6	0.000378365739892139	AT0_hlca	EC general capillary	hlca	FALSE
ENSG00000028277	POU2F2	1.27214869214409e-05	Patrolling monocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000038427	VCAN	0.00075374706394804	Inflammatory monocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000038945	MSR1	5.47241240655971e-07	Alveolar macrophages_hlca	EC general capillary	hlca	FALSE
ENSG00000041982	TNC	8.04911692853238e-16	Suprabasal_hlca	EC general capillary	hlca	FALSE
ENSG00000049768	FOXP3	5.24287136535045e-08	T regulatory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000050165	DKK3	0.361077646325852	Myofibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000050730	TNIP3	1.43723187129297e-07	Alveolar Mph CCL3+_hlca	EC general capillary	hlca	FALSE
ENSG00000051128	HOMER3	0.368615674637097	Tuft_hlca	EC general capillary	hlca	FALSE
ENSG00000070031	SCT	9.11242803736112e-06	Plasmacytoid DC_cellRef	EC general capillary	hlca	FALSE
ENSG00000072694	FCGR2B	0.000157828281100114	Interstitial Mph perivascular_hlca	EC general capillary	hlca	FALSE
ENSG00000077943	ITGA8	1.80388579629209e-08	Alveolar fibroblast 1_cellRef	EC general capillary	hlca	FALSE
ENSG00000078898	BPIFB2	9.81141281294982e-09	SMG mucous_hlca	EC general capillary	hlca	FALSE
ENSG00000078898	BPIFB2	9.81141281294982e-09	Mucous cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000085265	FCN1	0.00148417032623804	Classical monocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000100292	HMOX1	0.0573446260201664	Alveolar Mph MT-positive_hlca	EC general capillary	hlca	FALSE
ENSG00000100604	CHGA	5.72458747072346e-17	Neuroendocrine_hlca	EC general capillary	hlca	FALSE
ENSG00000100604	CHGA	5.72458747072346e-17	Pulmonary neuroendocrine cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000101162	TUBB1	1.28213235174833e-05	Megakaryocyte/Platelet_cellRef	EC general capillary	hlca	FALSE
ENSG00000101955	SRPX	0.921826023973565	Venous endothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000101955	SRPX	0.921826023973565	EC venous pulmonary_hlca	EC general capillary	hlca	FALSE
ENSG00000102575	ACP5	3.31473237857871e-07	Alveolar macrophage_cellRef	EC general capillary	hlca	FALSE
ENSG00000102962	CCL22	1.94212701476459e-13	Mature DC subset_cellRef	EC general capillary	hlca	FALSE
ENSG00000102962	CCL22	1.94212701476459e-13	Migratory DCs_hlca	EC general capillary	hlca	FALSE
ENSG00000104332	SFRP1	6.85412154206588e-05	Myoepithelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000104972	LILRB1	0.00242114102353486	Non-classical monocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000105369	CD79A	3.16698645555502e-06	B cells_hlca	EC general capillary	hlca	FALSE
ENSG00000105374	NKG7	0.0487173009868336	CD8+ T cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000106819	ASPN	7.51721795921867e-09	Myofibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000106819	ASPN	7.51721795921867e-09	Secondary crest myofibroblast_cellRef	EC general capillary	hlca	FALSE
ENSG00000107562	CXCL12	0.629598247121243	Subpleural fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000107796	ACTA2	0.616605419981822	Smooth muscle cell_hlca	EC general capillary	hlca	FALSE
ENSG00000111215	PRR4	0.381647378720456	SMG serous (bronchial)_hlca	EC general capillary	hlca	FALSE
ENSG00000111404	RERGL	0	SM activated stress response_hlca	EC general capillary	hlca	FALSE
ENSG00000111796	KLRB1	0.00366839291245635	Natural killer cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000114200	BCHE	1.01540505448305e-08	Airway smooth muscle cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000114200	BCHE	1.01540505448305e-08	Myofibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000114638	UPK1B	5.55111512312578e-17	Suprabasal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000115112	TFCP2L1	2.2305490787744e-11	Club (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000115523	GNLY	0.206771299595989	Natural killer cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000116690	PRG4	2.34534613952064e-15	Mesothelium_hlca	EC general capillary	hlca	FALSE
ENSG00000117724	CENPF	4.85852063913939e-07	Lymphatic EC proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000118513	MYB	1.45716771982052e-16	Tuft_hlca	EC general capillary	hlca	FALSE
ENSG00000122852	SFTPA1	0.211716858068854	AT2_hlca	EC general capillary	hlca	FALSE
ENSG00000122852	SFTPA1	0.211716858068854	Alveolar type 2 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000124491	F13A1	1.86284161713957e-05	Interstitial Mph perivascular_hlca	EC general capillary	hlca	FALSE
ENSG00000124491	F13A1	1.86284161713957e-05	Interstitial macrophage_cellRef	EC general capillary	hlca	FALSE
ENSG00000126549	STATH	2.24971950790742e-18	SMG serous (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000126861	OMG	0	Multiciliated (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000128422	KRT17	7.89235343745531e-12	Basal resting_hlca	EC general capillary	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	EC general capillary	hlca	FALSE
ENSG00000130300	PLVAP	0.999937169620036	EC venous systemic_hlca	EC general capillary	hlca	FALSE
ENSG00000130300	PLVAP	0.999937169620036	Systemic venous endothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000131042	LILRB2	0.000263597429843276	Non-classical monocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000131042	LILRB2	0.000263597429843276	Patrolling monocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000131097	HIGD1B	2.18636478255263e-07	Pericytes_hlca	EC general capillary	hlca	FALSE
ENSG00000131097	HIGD1B	2.18636478255263e-07	Pericyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000131203	IDO1	1	Classical DC subset 1_cellRef	EC general capillary	hlca	FALSE
ENSG00000131400	NAPSA	0.0185179629026493	Alveolar type 2 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000131471	AOC3	7.19290480263313e-05	Alveolar fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000131747	TOP2A	1.30818535448718e-07	AT2 proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000132465	JCHAIN	0.208531854469983	Plasma cells_hlca	EC general capillary	hlca	FALSE
ENSG00000132465	JCHAIN	0.208531854469983	Plasmacytoid DCs_hlca	EC general capillary	hlca	FALSE
ENSG00000132514	CLEC10A	2.17613175575171e-06	DC2_hlca	EC general capillary	hlca	FALSE
ENSG00000132514	CLEC10A	2.17613175575171e-06	Classical DC subset 2_cellRef	EC general capillary	hlca	FALSE
ENSG00000133392	MYH11	0.693620843677448	Vascular smooth muscle cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000134443	GRP	1.04083408558608e-17	Neuroendocrine_hlca	EC general capillary	hlca	FALSE
ENSG00000134443	GRP	1.04083408558608e-17	Pulmonary neuroendocrine cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000134986	NREP	0.343552746652184	Tuft cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000135549	PKIB	5.45419206526843e-06	Classical DC subset 2_cellRef	EC general capillary	hlca	FALSE
ENSG00000136160	EDNRB	0.851824470714889	EC aerocyte capillary_hlca	EC general capillary	hlca	FALSE
ENSG00000136160	EDNRB	0.851824470714889	Capillary 2 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000136546	SCN7A	0.00387166672724115	Alveolar fibroblast 1_cellRef	EC general capillary	hlca	FALSE
ENSG00000137077	CCL21	0.238151994773162	Lymphatic endothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000137077	CCL21	0.238151994773162	Lymphatic EC mature_hlca	EC general capillary	hlca	FALSE
ENSG00000137077	CCL21	0.238151994773162	Lymphatic EC proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000137673	MMP7	0.000538945901884746	SMG Basal/Duct cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000137709	POU2F3	1.49177121661938e-06	Tuft_hlca	EC general capillary	hlca	FALSE
ENSG00000137709	POU2F3	1.49177121661938e-06	Tuft cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000137804	NUSAP1	2.29400196305463e-06	Alveolar Mph proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000137975	CLCA2	1.70219741080224e-17	Suprabasal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000139329	LUM	0.0714042148126612	Alveolar fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000142748	FCN3	0.999999993451467	EC general capillary_hlca	EC general capillary	hlca	TRUE
ENSG00000142748	FCN3	0.999999993451467	Capillary 1 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000143196	DPT	0	Peribronchial fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000143546	S100A8	0.00605401456911747	Inflammatory monocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000148019	CEP78	0.177634197640989	Deuterosomal_hlca	EC general capillary	hlca	FALSE
ENSG00000148773	MKI67	1.08704110790558e-06	T cells proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000149021	SCGB1A1	0.981497853879596	Club (non-nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000149021	SCGB1A1	0.981497853879596	Goblet (subsegmental)_hlca	EC general capillary	hlca	FALSE
ENSG00000149021	SCGB1A1	0.981497853879596	Secretory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000149021	SCGB1A1	0.981497853879596	pre-TB secretory_hlca	EC general capillary	hlca	FALSE
ENSG00000149591	TAGLN	0.241888860799443	Smooth muscle cell_hlca	EC general capillary	hlca	FALSE
ENSG00000150045	KLRF1	0.000293470968469267	NK cells_hlca	EC general capillary	hlca	FALSE
ENSG00000153563	CD8A	1.95666110980319e-07	CD8+ T cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000153993	SEMA3D	7.37951366680534e-14	Lymphatic EC differentiating_hlca	EC general capillary	hlca	FALSE
ENSG00000155011	DKK2	0.0697534188963641	EC arterial_hlca	EC general capillary	hlca	FALSE
ENSG00000155011	DKK2	0.0697534188963641	Arterial endothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000156689	GLYATL2	0	SMG duct_hlca	EC general capillary	hlca	FALSE
ENSG00000156738	MS4A1	7.23323036642132e-05	B cells_hlca	EC general capillary	hlca	FALSE
ENSG00000156738	MS4A1	7.23323036642132e-05	B cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000159189	C1QC	0.998154948664476	Interstitial macrophage_cellRef	EC general capillary	hlca	FALSE
ENSG00000160145	KALRN	0.179362802795557	Lymphatic EC differentiating_hlca	EC general capillary	hlca	FALSE
ENSG00000160654	CD3G	4.71653723799204e-07	T cells proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000162399	BSND	1.67821593752802e-11	Ionocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000162399	BSND	1.67821593752802e-11	Ionocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000162747	FCGR3B	1.07081010725096e-11	Neutrophil_cellRef	EC general capillary	hlca	FALSE
ENSG00000163017	ACTG2	0.00687037955457892	Smooth muscle cell FAM83D+_hlca	EC general capillary	hlca	FALSE
ENSG00000163221	S100A12	0.964603926317383	Classical monocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000163520	FBLN2	0.000168751260643196	Alveolar fibroblast 2_cellRef	EC general capillary	hlca	FALSE
ENSG00000163599	CTLA4	1.04083408558608e-16	T regulatory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000163687	DNASE1L3	0.999989557029935	DC1_hlca	EC general capillary	hlca	FALSE
ENSG00000163735	CXCL5	1.64090963039598e-13	Alveolar Mph CCL3+_hlca	EC general capillary	hlca	FALSE
ENSG00000163737	PF4	0.0063652170183145	Megakaryocyte/Platelet_cellRef	EC general capillary	hlca	FALSE
ENSG00000163751	CPA3	1.22731587826053e-06	Mast/Basophil_cellRef	EC general capillary	hlca	FALSE
ENSG00000164035	EMCN	0.131583775473216	EC venous systemic_hlca	EC general capillary	hlca	FALSE
ENSG00000164035	EMCN	0.131583775473216	Capillary 2 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000164120	HPGD	0.999996330231869	Alveolar Mph MT-positive_hlca	EC general capillary	hlca	FALSE
ENSG00000164265	SCGB3A2	0.218688687343564	Respiratory airway secretory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000164265	SCGB3A2	0.218688687343564	AT0_hlca	EC general capillary	hlca	FALSE
ENSG00000164287	CDC20B	2.30372866800999e-06	Deuterosomal_hlca	EC general capillary	hlca	FALSE
ENSG00000164287	CDC20B	2.30372866800999e-06	Deuterosomal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000164379	FOXQ1	0	SMG Basal/Duct cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000165325	DEUP1	0	Deuterosomal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000166803	PCLAF	9.93577850294525e-06	Alveolar Mph proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000166803	PCLAF	9.93577850294525e-06	T cells proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000166920	C15orf48	0.0234679084495395	Monocyte-derived Mph_hlca	EC general capillary	hlca	FALSE
ENSG00000166959	MS4A8	2.49857937326403e-05	Multiciliated (non-nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000167286	CD3D	1.3899992268307e-13	CD8 T cells_hlca	EC general capillary	hlca	FALSE
ENSG00000167286	CD3D	1.3899992268307e-13	CD4+ T cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000167286	CD3D	1.3899992268307e-13	CD4 T cells_hlca	EC general capillary	hlca	FALSE
ENSG00000167434	CA4	0.998334291896477	Capillary 1 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000167434	CA4	0.998334291896477	EC general capillary_hlca	EC general capillary	hlca	TRUE
ENSG00000167653	PSCA	0.000335913351574735	Goblet cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000167653	PSCA	0.000335913351574735	Club (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000168079	SCARA5	2.00582606080246e-13	Adventitial fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000168878	SFTPB	0.918600816902103	pre-TB secretory_hlca	EC general capillary	hlca	FALSE
ENSG00000168878	SFTPB	0.918600816902103	Respiratory airway secretory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000169435	RASSF6	8.95117313604032e-16	Tuft cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000170323	FABP4	0.880294333186847	Alveolar macrophages_hlca	EC general capillary	hlca	FALSE
ENSG00000170476	MZB1	2.45855062391831e-07	Plasma cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000170891	CYTL1	0.0622969878092927	Hematopoietic stem cells_hlca	EC general capillary	hlca	FALSE
ENSG00000170891	CYTL1	0.0622969878092927	Chondrocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000171303	KCNK3	2.97842084329147e-10	Pericytes_hlca	EC general capillary	hlca	FALSE
ENSG00000171303	KCNK3	2.97842084329147e-10	Pericyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000171346	KRT15	4.89156104510613e-10	Suprabasal_hlca	EC general capillary	hlca	FALSE
ENSG00000171346	KRT15	4.89156104510613e-10	Basal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000171346	KRT15	4.89156104510613e-10	Basal resting_hlca	EC general capillary	hlca	FALSE
ENSG00000171462	DLK2	7.28583859910259e-17	Basal cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000171848	RRM2	0.00261193743737065	Alveolar Mph proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000172137	CALB2	1.01247014656566e-06	Mesothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000172137	CALB2	1.01247014656566e-06	Mesothelium_hlca	EC general capillary	hlca	FALSE
ENSG00000172236	TPSAB1	0.0365803522083674	Mast cells_hlca	EC general capillary	hlca	FALSE
ENSG00000174059	CD34	0.999608486755904	Systemic venous endothelial cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000174501	ANKRD36C	0.394394976724366	Goblet (bronchial)_hlca	EC general capillary	hlca	FALSE
ENSG00000174718	RESF1	0.567727650148175	Innate lymphoid cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000174807	CD248	3.89549033696923e-07	Adventitial fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000175063	UBE2C	3.51322725800074e-07	Alveolar Mph proliferating_hlca	EC general capillary	hlca	FALSE
ENSG00000175084	DES	0.00105269475077319	Airway smooth muscle cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000176009	ASCL3	1.90255797227756e-15	Ionocyte_hlca	EC general capillary	hlca	FALSE
ENSG00000176009	ASCL3	1.90255797227756e-15	Ionocyte_cellRef	EC general capillary	hlca	FALSE
ENSG00000180644	PRF1	0.190524944238206	NK cells_hlca	EC general capillary	hlca	FALSE
ENSG00000181458	TMEM45A	0.0220289151671863	Secretory cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000182010	RTKN2	5.55111512312578e-17	Alveolar type 1 cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000183019	MCEMP1	5.05278662266129e-06	Alveolar macrophage_cellRef	EC general capillary	hlca	FALSE
ENSG00000184530	C6orf58	2.24321530922396e-05	SMG serous (bronchial)_hlca	EC general capillary	hlca	FALSE
ENSG00000184937	WT1	3.72159793894699e-10	Subpleural fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000186810	CXCR3	1.26753416568315e-07	Innate lymphoid cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000186847	KRT14	1.25972486782026e-06	Hillock-like_hlca	EC general capillary	hlca	FALSE
ENSG00000187479	C11orf96	0.624083718714379	SM activated stress response_hlca	EC general capillary	hlca	FALSE
ENSG00000187908	DMBT1	5.55111512312578e-17	SMG duct_hlca	EC general capillary	hlca	FALSE
ENSG00000189058	APOD	0.592301901267822	Peribronchial fibroblasts_hlca	EC general capillary	hlca	FALSE
ENSG00000196735	HLA-DQA1	0.980557614848904	DC2_hlca	EC general capillary	hlca	FALSE
ENSG00000197353	LYPD2	0	Goblet (nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000197446	CYP2F1	0.000201688251498244	Club (non-nasal)_hlca	EC general capillary	hlca	FALSE
ENSG00000197614	MFAP5	0	Alveolar fibroblast 2_cellRef	EC general capillary	hlca	FALSE
ENSG00000197870	PRB3	4.91413687086356e-11	Serous cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000197943	PLCG2	0.231054455728336	Goblet (bronchial)_hlca	EC general capillary	hlca	FALSE
ENSG00000197992	CLEC9A	2.28187420486803e-08	Classical DC subset 1_cellRef	EC general capillary	hlca	FALSE
ENSG00000197992	CLEC9A	2.28187420486803e-08	DC1_hlca	EC general capillary	hlca	FALSE
ENSG00000198523	PLN	1.77087073727211e-07	Vascular smooth muscle cell_cellRef	EC general capillary	hlca	FALSE
ENSG00000198542	ITGBL1	0.000128882988847334	Secondary crest myofibroblast_cellRef	EC general capillary	hlca	FALSE
